year,state_abbr,state_name,population,violent_crime,property_crime,total_crime,homicide,rape_legacy,rape_legacy_cleaned,aggravated_assault,robbery,rape_revised,rape_revised_cleaned,burglary,larceny,motor_vehicle_theft,violent_crime_rate_100k,%violent_crime_100k,property_crime_rate_100k,%property_crime_100k,%total_crime_per_100k
2018,NE,Nebraska,1925614,5583,40193,45776,44,,0,3513,736,1290.0,1290,5308,29987,4898,289.9334965,0.2899334965,2087.28229,2.08728229,2.377215787
2013,KS,Kansas,2895801,9928,85704,95632,117,1003.0,1003,7177,1339,1295.0,1295,17476,61557,6671,342.8412381,0.3428412381,2959.595635,2.959595635,3.302436873
2023,KS,Kansas,2940546,12635,61571,74206,136,,0,10277,920,1302.0,1302,8622,45906,7043,429.6821067,0.4296821067,2093.86284,2.09386284,2.523544947
2018,NM,New Mexico,2092741,17637,70722,88359,153,,0,13536,2646,1302.0,1302,16102,44592,10028,842.7703189,0.8427703189,3379.39573,3.37939573,4.222166049
2017,IA,Iowa,3143637,9038,65652,74690,98,,0,6366,1269,1305.0,1305,14711,45441,5500,287.5013877,0.2875013877,2088.409062,2.088409062,2.37591045
2023,IA,Iowa,3207004,8978,46202,55180,79,,0,6861,715,1323.0,1323,7010,33893,5299,279.94976,0.27994976,1440.659257,1.440659257,1.720609017
2019,NM,New Mexico,2099634,17302,66744,84046,185,,0,13285,2477,1355.0,1355,14640,42749,9355,824.0483818,0.8240483818,3178.839741,3.178839741,4.002888122
2014,NV,Nevada,2838281,18043,74574,92617,170,987.0,987,10562,5954,1357.0,1357,21924,42466,10184,635.70168,0.63570168,2627.435409,2.627435409,3.263137089
2019,IA,Iowa,3159596,9086,58446,67532,70,,0,6732,919,1365.0,1365,12406,40479,5561,287.5684106,0.2875684106,1849.793455,1.849793455,2.137361865
2021,AL,Alabama,5049846,17590,74271,91861,476,,0,14175,1570,1369.0,1369,13584,50982,9705,348.3274539,0.3483274539,1470.757722,1.470757722,1.819085176
2020,KY,Kentucky,4477251,11600,79673,91273,323,,0,7537,2369,1371.0,1371,15407,52769,11497,259.0875517,0.2590875517,1779.507113,1.779507113,2.038594664
2015,NJ,New Jersey,8935421,22879,145701,168580,363,1019.0,1019,11414,9729,1373.0,1373,27960,105963,11778,256.048372,0.256048372,1630.600282,1.630600282,1.886648654
2014,LA,Louisiana,4648990,23983,161192,185175,476,981.0,981,16400,5725,1382.0,1382,38541,113251,9400,515.8754912,0.5158754912,3467.247725,3.467247725,3.983123216
2021,NM,New Mexico,2116677,17374,58682,76056,273,,0,13180,2513,1408.0,1408,12853,35661,10168,820.8148905,0.8208148905,2772.364418,2.772364418,3.593179309
2018,NJ,New Jersey,8886025,18536,125155,143691,285,,0,10463,6364,1424.0,1424,19232,94886,11037,208.5972074,0.2085972074,1408.447534,1.408447534,1.617044742
2016,NJ,New Jersey,8978416,21861,138012,159873,378,1088.0,1088,11089,8940,1454.0,1454,25229,101459,11324,243.4839286,0.2434839286,1537.153101,1.537153101,1.78063703
2013,OR,Oregon,3928068,9536,125083,134619,82,1000.0,1000,5596,2394,1464.0,1464,20808,94363,9912,242.7656548,0.2427656548,3184.338968,3.184338968,3.427104622
2022,IA,Iowa,3200517,9305,44864,54169,60,,0,7037,735,1473.0,1473,7175,32460,5229,290.7342782,0.2907342782,1401.773526,1.401773526,1.692507804
2014,NM,New Mexico,2085567,12465,73877,86342,101,1070.0,1070,8797,2086,1481.0,1481,18505,49082,6290,597.6791923,0.5976791923,3542.29809,3.54229809,4.139977282
2013,NV,Nevada,2791494,16888,79177,96065,163,1090.0,1090,10060,5183,1482.0,1482,23047,46132,9998,604.9807021,0.6049807021,2836.366476,2.836366476,3.441347178
2014,KS,Kansas,2902507,10235,80029,90264,92,1066.0,1066,7299,1361,1483.0,1483,15921,57169,6939,352.6261952,0.3526261952,2757.237106,2.757237106,3.109863301
2021,KS,Kansas,2937922,13071,66020,79091,142,,0,10466,979,1484.0,1484,9770,48381,7869,444.9062977,0.4449062977,2247.166535,2.247166535,2.692072832
2013,AR,Arkansas,2958765,13705,106477,120182,158,1135.0,1135,9796,2261,1490.0,1490,30369,70430,5678,463.2000176,0.4632000176,3598.69743,3.59869743,4.061897447
2019,KS,Kansas,2912635,11811,66306,78117,95,,0,9059,1157,1500.0,1500,9996,49420,6890,405.5091009,0.4055091009,2276.495338,2.276495338,2.682004439
2017,KS,Kansas,2910689,11654,79387,91041,134,,0,8383,1633,1504.0,1504,13102,58891,7394,400.3863003,0.4003863003,2727.429828,2.727429828,3.127816129
2017,NJ,New Jersey,8888543,20604,140086,160690,324,,0,10880,7895,1505.0,1505,23891,104025,12170,231.8040201,0.2318040201,1576.028827,1.576028827,1.807832847
2022,KS,Kansas,2937150,13125,62322,75447,140,,0,10557,920,1508.0,1508,8589,46689,7044,446.8617537,0.4468617537,2121.852817,2.121852817,2.56871457
2023,AL,Alabama,5108468,20635,86793,107428,524,,0,16765,1832,1514.0,1514,13009,63333,10451,403.9371491,0.4039371491,1699.002519,1.699002519,2.102939668
2023,KY,Kentucky,4526154,10153,70247,80400,275,,0,6589,1774,1515.0,1515,10521,46846,12880,224.3184832,0.2243184832,1552.02408,1.55202408,1.776342564
2021,NJ,New Jersey,9267961,17003,102821,119824,381,,0,11056,4049,1517.0,1517,11529,79052,12240,183.4599865,0.1834599865,1109.424176,1.109424176,1.292884163
2013,UT,Utah,2902787,6644,88334,94978,51,926.0,926,3824,1247,1522.0,1522,13727,67115,7492,228.8834834,0.2288834834,3043.0755,3.0430755,3.271958983
2016,NM,New Mexico,2085432,14585,81930,96515,139,1117.0,1117,10182,2737,1527.0,1527,17280,52907,11743,699.3754771,0.6993754771,3928.682402,3.928682402,4.62805788
2019,NJ,New Jersey,8891258,18382,118637,137019,263,,0,10852,5730,1537.0,1537,16399,91902,10336,206.742398,0.206742398,1334.310623,1.334310623,1.541053021
2014,UT,Utah,2944498,6464,85473,91937,66,1114.0,1114,3538,1313,1547.0,1547,11656,66487,7330,219.5280825,0.2195280825,2902.803806,2.902803806,3.122331888
2021,IA,Iowa,3197689,9434,48232,57666,73,,0,7117,692,1552.0,1552,8515,33661,6056,295.0255638,0.2950255638,1508.339304,1.508339304,1.803364868
2014,KY,Kentucky,4412617,9495,99909,109404,164,1098.0,1098,4432,3343,1556.0,1556,23426,70108,6375,215.1784304,0.2151784304,2264.166593,2.264166593,2.479345024
2016,UT,Utah,3044321,7406,90561,97967,74,1146.0,1146,4244,1528,1560.0,1560,12938,68261,9362,243.2726378,0.2432726378,2974.752005,2.974752005,3.218024643
2020,OR,Oregon,4241507,12380,112782,125162,125,,0,8510,2180,1565.0,1565,14386,81811,16585,291.8773917,0.2918773917,2659.007754,2.659007754,2.950885145
2013,NM,New Mexico,2086895,12990,78958,91948,123,1135.0,1135,9470,1832,1565.0,1565,21828,51146,5984,622.4558495,0.6224558495,3783.515702,3.783515702,4.405971551
2023,NV,Nevada,3194176,13313,80396,93709,218,,0,9222,2291,1582.0,1582,12797,45902,21697,416.7898074,0.4167898074,2516.95586,2.51695586,2.933745667
2020,AL,Alabama,4921532,22322,105161,127483,471,,0,17577,2666,1608.0,1608,19660,74575,10926,453.5579572,0.4535579572,2136.753352,2.136753352,2.59031131
2016,KS,Kansas,2907731,11665,82293,93958,132,1193.0,1193,8158,1757,1618.0,1618,14759,60119,7415,401.1719103,0.4011719103,2830.144879,2.830144879,3.23131679
2014,OR,Oregon,3971202,10294,123142,133436,84,1165.0,1165,6320,2270,1620.0,1620,18690,94177,10275,259.2162272,0.2592162272,3100.874748,3.100874748,3.360090975
2014,MD,Maryland,5975346,26767,150390,177157,362,1144.0,1144,15208,9565,1632.0,1632,28134,109140,13116,447.9573233,0.4479573233,2516.841703,2.516841703,2.964799026
2015,KY,Kentucky,4424611,9887,97545,107432,219,1165.0,1165,4710,3314,1644.0,1644,22526,67143,7876,223.4546721,0.2234546721,2204.600585,2.204600585,2.428055257
2013,KY,Kentucky,4399583,9280,104448,113728,172,951.0,951,4215,3247,1646.0,1646,26331,72048,6069,210.9290812,0.2109290812,2374.043176,2.374043176,2.584972258
2022,NJ,New Jersey,9261699,20185,133241,153426,316,,0,13480,4742,1647.0,1647,14136,103933,15172,217.9405744,0.2179405744,1438.623734,1.438623734,1.656564309
2015,OR,Oregon,4024634,10680,119752,130432,110,1193.0,1193,6757,2163,1650.0,1650,18541,90514,10697,265.3657451,0.2653657451,2975.475534,2.975475534,3.240841279
2023,NJ,New Jersey,9290841,20564,141370,161934,264,,0,14005,4635,1660.0,1660,14382,109269,17719,221.3362601,0.2213362601,1521.606063,1.521606063,1.742942324
2022,AL,Alabama,5074296,22232,93113,115345,588,,0,18097,1886,1661.0,1661,14886,67062,11165,438.1297425,0.4381297425,1834.993465,1.834993465,2.273123208
2015,NM,New Mexico,2080328,13672,77212,90884,117,1218.0,1218,9407,2485,1663.0,1663,17084,51485,8643,657.2040563,0.6572040563,3711.530105,3.711530105,4.368734161
2018,KS,Kansas,2911359,12861,77449,90310,122,,0,9655,1420,1664.0,1664,12792,56726,7931,441.7524599,0.4417524599,2660.235306,2.660235306,3.101987766
2019,KY,Kentucky,4472345,9872,85387,95259,229,,0,5808,2162,1673.0,1673,15567,59535,10285,220.7343128,0.2207343128,1909.222119,1.909222119,2.129956432
2014,WI,Wisconsin,5759432,16763,120535,137298,159,1216.0,1216,9826,5101,1677.0,1677,21375,89255,9905,291.0530066,0.2910530066,2092.827904,2.092827904,2.38388091
2022,KY,Kentucky,4512310,9924,67055,76979,328,,0,6146,1772,1678.0,1678,11244,45652,10159,219.931698,0.219931698,1486.04595,1.48604595,1.705977648
2013,MD,Maryland,5938737,28235,157918,186153,384,1179.0,1179,16124,10048,1679.0,1679,31950,112551,13417,475.4377909,0.4754377909,2659.117587,2.659117587,3.134555378
2015,KS,Kansas,2906721,11483,80059,91542,126,1226.0,1226,7850,1823,1684.0,1684,15619,57435,7005,395.0499549,0.3950499549,2754.27191,2.75427191,3.149321865
2015,NV,Nevada,2883758,20118,77137,97255,178,1232.0,1232,11965,6287,1688.0,1688,22360,43426,11351,697.6313546,0.6976313546,2674.877712,2.674877712,3.372509066
2015,UT,Utah,2990632,7138,89797,96935,57,1247.0,1247,4048,1329,1704.0,1704,12606,68464,8727,238.6786472,0.2386786472,3002.609482,3.002609482,3.241288129
2023,OR,Oregon,4233358,13813,109672,123485,189,,0,9271,2642,1711.0,1711,14383,77789,17500,326.2894374,0.3262894374,2590.66207,2.59066207,2.916951508
2017,MD,Maryland,6024891,30321,134705,165026,558,,0,16862,11189,1712.0,1712,23526,97657,13522,503.2622167,0.5032622167,2235.808083,2.235808083,2.7390703
2021,KY,Kentucky,4506589,12121,73175,85296,374,,0,7804,2227,1716.0,1716,13063,49080,11032,268.9617358,0.2689617358,1623.733604,1.623733604,1.89269534
2015,MD,Maryland,5994983,28185,142547,170732,538,1209.0,1209,15819,10111,1717.0,1717,26432,102701,13414,470.143118,0.470143118,2377.771547,2.377771547,2.847914665
2016,NV,Nevada,2939254,19924,75922,95846,228,1284.0,1284,11629,6338,1729.0,1729,18816,43949,13157,677.8590758,0.6778590758,2583.036376,2.583036376,3.260895452
2020,MD,Maryland,6055802,24215,97487,121702,553,,0,14756,7174,1732.0,1732,15261,71757,10469,399.8644606,0.3998644606,1609.811549,1.609811549,2.00967601
2015,LA,Louisiana,4668960,25202,157708,182910,492,1246.0,1246,17416,5561,1733.0,1733,35457,112520,9731,539.777595,0.539777595,3377.797197,3.377797197,3.917574792
2016,KY,Kentucky,4436113,10452,97713,108165,265,1242.0,1242,5068,3371,1748.0,1748,20932,66833,9948,235.6116717,0.2356116717,2202.671573,2.202671573,2.438283245
2017,UT,Utah,3103118,7515,86201,93716,74,,0,4185,1498,1758.0,1758,11780,64955,9466,242.1757729,0.2421757729,2777.883406,2.777883406,3.020059179
2013,LA,Louisiana,4629284,24127,165679,189806,494,1248.0,1248,16331,5539,1763.0,1763,41214,115300,9165,521.1821094,0.5211821094,3578.933589,3.578933589,4.100115698
2016,OR,Oregon,4085989,10983,121716,132699,116,1306.0,1306,6776,2307,1784.0,1784,16919,91507,13290,268.796612,0.268796612,2978.862645,2.978862645,3.247659257
2015,WI,Wisconsin,5767891,17549,114171,131720,240,1324.0,1324,10270,5234,1805.0,1805,19602,83572,10997,304.2533224,0.3042533224,1979.423675,1.979423675,2.283676997
2020,UT,Utah,3249879,8471,80091,88562,102,,0,5198,1362,1809.0,1809,9444,60359,10288,260.6558583,0.2606558583,2464.430214,2.464430214,2.725086072
2014,AR,Arkansas,2966835,14248,99452,113700,175,1291.0,1291,10220,2037,1816.0,1816,24816,69001,5635,480.2424132,0.4802424132,3352.124402,3.352124402,3.832366815
2017,KY,Kentucky,4453874,10292,95899,106191,265,,0,5243,2967,1817.0,1817,20535,65006,10358,231.0797297,0.2310797297,2153.15925,2.15315925,2.384238979
2016,LA,Louisiana,4686157,26477,154511,180988,555,1329.0,1329,18528,5575,1819.0,1819,34689,109492,10330,565.0045442,0.5650045442,3297.179331,3.297179331,3.862183875
2016,MD,Maryland,6024752,29019,139716,168735,536,1317.0,1317,15841,10815,1827.0,1827,24832,100995,13889,481.6629797,0.4816629797,2319.033215,2.319033215,2.800696195
2013,WI,Wisconsin,5742953,16118,125694,141812,163,1308.0,1308,9285,4834,1836.0,1836,24358,93946,7390,280.6570069,0.2806570069,2188.66496,2.18866496,2.469321967
2017,LA,Louisiana,4670818,25986,157272,183258,576,,0,18175,5385,1850.0,1850,34135,112042,11095,556.3479459,0.5563479459,3367.118993,3.367118993,3.923466939
2020,NV,Nevada,3138259,14445,60462,74907,180,,0,9629,2785,1851.0,1851,11574,38332,10556,460.2870573,0.4602870573,1926.609627,1.926609627,2.386896684
2020,MA,Massachusetts,6893574,21288,72602,93890,160,,0,16262,3015,1851.0,1851,10323,55444,6835,308.8093346,0.3088093346,1053.183733,1.053183733,1.361993068
2018,UT,Utah,3153550,7551,76294,83845,63,,0,4397,1237,1854.0,1854,10079,58406,7809,239.4444356,0.2394444356,2419.305227,2.419305227,2.658749663
2022,OR,Oregon,4240137,14815,125097,139912,201,,0,9831,2926,1857.0,1857,15688,86174,23235,349.3990878,0.3493990878,2950.305615,2.950305615,3.299704703
2023,UT,Utah,3417734,7936,55756,63692,68,,0,5108,901,1859.0,1859,5798,44906,5052,232.2006335,0.2322006335,1631.373302,1.631373302,1.863573935
2014,OK,Oklahoma,3879610,16052,117445,133497,180,1361.0,1361,10937,3073,1862.0,1862,29963,76719,10763,413.7529288,0.4137529288,3027.237274,3.027237274,3.440990203
2019,UT,Utah,3203383,7588,69469,77057,77,,0,4516,1130,1865.0,1865,8658,54078,6733,236.8745792,0.2368745792,2168.613619,2.168613619,2.405488198
2021,OR,Oregon,4256301,14526,114532,129058,204,,0,9868,2579,1875.0,1875,14395,80025,20112,341.2822542,0.3412822542,2690.88112,2.69088112,3.032163374
2018,KY,Kentucky,4461153,9719,89235,98954,250,,0,5125,2469,1875.0,1875,17462,61313,10460,217.8584774,0.2178584774,2000.267644,2.000267644,2.218126121
2021,LA,Louisiana,4627098,30666,117013,147679,907,,0,25100,2778,1881.0,1881,22887,81029,13097,662.7480118,0.6627480118,2528.863664,2.528863664,3.191611675
2019,OR,Oregon,4216116,12382,117567,129949,117,,0,8050,2329,1886.0,1886,15127,86922,15518,293.6826216,0.2936826216,2788.514358,2.788514358,3.082196979
2017,NV,Nevada,2972405,16663,78320,94983,266,,0,9660,4841,1896.0,1896,20049,45459,12812,560.5898254,0.5605898254,2634.903386,2.634903386,3.195493212
2023,MA,Massachusetts,7001399,21998,77067,99065,146,,0,17382,2560,1910.0,1910,9231,59672,8164,314.1943489,0.3141943489,1100.737153,1.100737153,1.414931502
2016,AL,Alabama,4860545,25878,143259,169137,407,1380.0,1380,18869,4687,1915.0,1915,34045,97498,11716,532.4094315,0.5324094315,2947.38553,2.94738553,3.479794961
2022,NV,Nevada,3177772,14597,76224,90821,227,,0,9661,2785,1924.0,1924,13971,46582,15671,459.346989,0.459346989,2398.661704,2.398661704,2.858008693
2021,NV,Nevada,3146402,13592,70236,83828,239,,0,9065,2364,1924.0,1924,12783,43850,13603,431.9854869,0.4319854869,2232.264027,2.232264027,2.664249514
2019,MD,Maryland,6054954,27511,118091,145602,545,,0,15807,9215,1944.0,1944,16872,89938,11281,454.3552271,0.4543552271,1950.320349,1.950320349,2.404675576
2017,NC,North Carolina,10270800,38043,265483,303526,622,,0,25593,9884,1944.0,1944,65247,184119,16117,370.3995794,0.3703995794,2584.83273,2.58483273,2.955232309
2015,OK,Oklahoma,3907414,16746,114055,130801,240,1418.0,1418,11535,3018,1953.0,1953,28783,74678,10594,428.569893,0.428569893,2918.938203,2.918938203,3.347508096
2023,SC,South Carolina,5373555,25312,117846,143158,482,,0,20764,2108,1958.0,1958,17263,86930,13653,471.0475653,0.4710475653,2193.073301,2.193073301,2.664120866
2023,MD,Maryland,6180253,26338,128001,154339,515,,0,15771,8079,1973.0,1973,11487,82682,33832,426.1637833,0.4261637833,2071.128803,2.071128803,2.497292587
2018,MD,Maryland,6035802,28330,122945,151275,491,,0,16132,9716,1991.0,1991,18910,91887,12148,469.36596,0.46936596,2036.928978,2.036928978,2.506294938
2017,OR,Oregon,4146592,11629,122524,134153,105,,0,7058,2474,1992.0,1992,17415,88091,17018,280.447172,0.280447172,2954.812048,2.954812048,3.23525922
2017,AL,Alabama,4875120,25469,143774,169243,419,,0,18816,4233,2001.0,2001,31270,99707,12797,522.4281659,0.5224281659,2949.137662,2.949137662,3.471565828
2014,MN,Minnesota,5457125,12505,125377,137882,88,1448.0,1448,6729,3687,2001.0,2001,20773,96237,8367,229.1499645,0.2291499645,2297.491811,2.297491811,2.526641776
2016,WI,Wisconsin,5772917,17716,111911,129627,232,1475.0,1475,10772,4707,2005.0,2005,19498,82455,9958,306.8812526,0.3068812526,1938.552035,1.938552035,2.245433288
2014,AL,Alabama,4846411,20727,154087,174814,276,1425.0,1425,13744,4702,2005.0,2005,39723,104223,10141,427.6773059,0.4276773059,3179.404306,3.179404306,3.607081612
2015,AR,Arkansas,2977853,15769,97391,113160,189,1425.0,1425,11455,2117,2008.0,2008,22851,68720,5820,529.5425933,0.5295425933,3270.510667,3.270510667,3.80005326
2013,MN,Minnesota,5422060,12710,131193,143903,114,1453.0,1453,6908,3674,2014.0,2014,22713,100514,7966,234.4127509,0.2344127509,2419.615423,2.419615423,2.654028174
2020,WI,Wisconsin,5832655,18861,86654,105515,308,,0,13452,3081,2020.0,2020,12744,64517,9393,323.3690318,0.3233690318,1485.669905,1.485669905,1.809038937
2018,AL,Alabama,4887681,25567,138702,164269,383,,0,19105,4047,2032.0,2032,29101,96328,13273,523.0906027,0.5230906027,2837.787491,2.837787491,3.360878093
2015,AL,Alabama,4853875,22957,144785,167742,348,1449.0,1449,15960,4612,2037.0,2037,35265,99182,10338,472.9623239,0.4729623239,2982.874507,2.982874507,3.455836831
2023,MN,Minnesota,5737915,14984,97682,112666,180,,0,9979,2782,2043.0,2043,10523,71839,15320,261.1401528,0.2611401528,1702.395382,1.702395382,1.963535535
2013,AL,Alabama,4833996,20834,161835,182669,346,1449.0,1449,13788,4645,2055.0,2055,42410,108862,10563,430.9891858,0.4309891858,3347.851343,3.347851343,3.778840529
2021,MA,Massachusetts,6989690,21043,69918,90961,134,,0,16237,2616,2056.0,2056,9596,53513,6809,301.0577007,0.3010577007,1000.301873,1.000301873,1.301359574
2022,MA,Massachusetts,6981974,22636,75041,97677,150,,0,17772,2641,2073.0,2073,9991,58082,6968,324.2063061,0.3242063061,1074.782003,1.074782003,1.398988309
2015,MA,Massachusetts,6784240,26453,114547,141000,131,1538.0,1538,18974,5266,2082.0,2082,21826,84676,8045,389.9183991,0.3899183991,1688.427886,1.688427886,2.078346285
2020,SC,South Carolina,5218040,27691,141987,169678,549,,0,21934,3122,2086.0,2086,23377,103892,14718,530.6781857,0.5306781857,2721.079179,2.721079179,3.251757365
2022,MD,Maryland,6164660,26171,105629,131800,604,,0,16165,7314,2088.0,2088,12314,78856,14459,424.5327398,0.4245327398,1713.460272,1.713460272,2.137993012
2022,UT,Utah,3380800,8244,64370,72614,75,,0,5081,995,2093.0,2093,6903,50412,7055,243.84761,0.24384761,1903.987222,1.903987222,2.147834832
2016,OK,Oklahoma,3921207,17855,118010,135865,247,1543.0,1543,12334,3174,2100.0,2100,29376,76358,12276,455.3444896,0.4553444896,3009.532524,3.009532524,3.464877014
2020,OK,Oklahoma,3980783,18255,107705,125960,296,,0,13506,2351,2102.0,2102,24415,68243,15047,458.578124,0.458578124,2705.623492,2.705623492,3.164201616
2018,LA,Louisiana,4659690,25314,152996,178310,533,,0,18076,4600,2105.0,2105,31291,110066,11639,543.2550234,0.5432550234,3283.394389,3.283394389,3.826649412
2022,SC,South Carolina,5282634,26361,123172,149533,559,,0,21539,2149,2114.0,2114,18814,90999,13359,499.0124245,0.4990124245,2331.63986,2.33163986,2.830652284
2018,OR,Oregon,4181886,12146,122401,134547,86,,0,7431,2515,2114.0,2114,16515,89191,16695,290.4431159,0.2904431159,2926.932968,2.926932968,3.217376083
2019,AL,Alabama,4907965,24769,128726,153495,390,,0,18338,3922,2119.0,2119,24805,91225,12696,504.6694506,0.5046694506,2622.79784,2.62279784,3.12746729
2020,LA,Louisiana,4645318,29704,133989,163693,734,,0,23087,3747,2136.0,2136,23698,97891,12400,639.4395389,0.6394395389,2884.388109,2.884388109,3.523827648
2017,AR,Arkansas,3002997,16996,94419,111415,249,,0,12609,1998,2140.0,2140,22369,64795,7255,565.9679314,0.5659679314,3144.158985,3.144158985,3.710126917
2016,MA,Massachusetts,6823721,25975,106430,132405,135,1601.0,1601,18334,5365,2141.0,2141,19204,79155,8071,380.6574155,0.3806574155,1559.706207,1.559706207,1.940363623
2019,NV,Nevada,3090771,15334,72028,87362,144,,0,9746,3289,2155.0,2155,15630,45127,11271,496.122165,0.496122165,2330.421762,2.330421762,2.826543927
2023,WI,Wisconsin,5910955,17057,71929,88986,283,,0,12333,2285,2156.0,2156,7619,54374,9936,288.5658916,0.2885658916,1216.876122,1.216876122,1.505442014
2023,LA,Louisiana,4573749,25065,120298,145363,663,,0,19809,2436,2157.0,2157,20443,82592,17263,548.0187041,0.5480187041,2630.183685,2.630183685,3.178202389
2021,UT,Utah,3339113,8653,70096,78749,94,,0,5279,1103,2177.0,2177,7988,53536,8572,259.140676,0.259140676,2099.240128,2.099240128,2.358380804
2017,WI,Wisconsin,5792051,18638,104908,123546,192,,0,11899,4370,2177.0,2177,17570,77868,9470,321.7858406,0.3217858406,1811.240958,1.811240958,2.133026798
2014,SC,South Carolina,4829160,24038,168281,192319,322,1522.0,1522,17513,4018,2185.0,2185,37163,118173,12945,497.7677277,0.4977677277,3484.684707,3.484684707,3.982452435
2021,MD,Maryland,6174610,26866,93975,120841,680,,0,16565,7425,2196.0,2196,13022,69005,11948,435.1044034,0.4351044034,1521.958472,1.521958472,1.957062875
2014,IN,Indiana,6597880,24105,174909,199014,333,1608.0,1608,14681,6894,2197.0,2197,36909,124144,13856,365.3446258,0.3653446258,2650.987893,2.650987893,3.016332519
2017,MA,Massachusetts,6863246,24318,97977,122295,172,,0,17073,4874,2199.0,2199,16916,73573,7488,354.3221385,0.3543221385,1427.560662,1.427560662,1.7818828
2014,MA,Massachusetts,6755124,26689,125481,152170,133,1625.0,1625,18277,6077,2202.0,2202,24951,92226,8304,395.0926734,0.3950926734,1857.567678,1.857567678,2.252660351
2020,MN,Minnesota,5657342,15698,120212,135910,190,,0,9420,3877,2211.0,2211,17370,88696,14146,277.4801311,0.2774801311,2124.884796,2.124884796,2.402364927
2016,AR,Arkansas,2988231,16563,98092,114655,217,1600.0,1600,12007,2125,2214.0,2214,23814,67091,7187,554.2744185,0.5542744185,3282.611016,3.282611016,3.836885435
2023,AR,Arkansas,3067732,19016,68378,87394,289,,0,15354,1154,2219.0,2219,12518,49166,6694,619.8716185,0.6198716185,2228.943076,2.228943076,2.848814694
2017,OK,Oklahoma,3932640,17989,113611,131600,243,,0,12519,3007,2220.0,2220,28749,72546,12316,457.428089,0.457428089,2888.924488,2.888924488,3.346352577
2020,AR,Arkansas,3030522,20363,79200,99563,321,,0,16239,1577,2226.0,2226,15854,55413,7933,671.9304463,0.6719304463,2613.411155,2.613411155,3.285341601
2013,SC,South Carolina,4771929,24263,173261,197524,305,1739.0,1739,17760,3965,2233.0,2233,40930,119730,12601,508.4526614,0.5084526614,3630.83776,3.63083776,4.139290421
2013,IN,Indiana,6570713,23627,187472,211099,357,1623.0,1623,13915,7114,2241.0,2241,42754,130534,14184,359.5804595,0.3595804595,2853.145465,2.853145465,3.212725925
2019,MA,Massachusetts,6894883,22662,81399,104061,153,,0,16640,3625,2244.0,2244,12323,62944,6132,328.6785287,0.3286785287,1180.571157,1.180571157,1.509249686
2020,VA,Virginia,8590563,17925,125114,143039,524,,0,12175,2947,2279.0,2279,11465,102796,10853,208.6591996,0.2086591996,1456.412112,1.456412112,1.665071311
2019,LA,Louisiana,4658285,26072,148429,174501,547,,0,19114,4129,2282.0,2282,27440,110123,10866,559.6909592,0.5596909592,3186.344331,3.186344331,3.74603529
2022,LA,Louisiana,4590241,29364,126655,156019,758,,0,23197,3108,2301.0,2301,22921,89441,14293,639.7049741,0.6397049741,2759.223317,2.759223317,3.398928292
2013,MA,Massachusetts,6708874,27264,137274,164538,138,1722.0,1722,18118,6705,2303.0,2303,30716,97437,9121,406.3871225,0.4063871225,2046.155584,2.046155584,2.452542707
2013,MO,Missouri,6044917,26216,189655,215871,369,1679.0,1679,18056,5486,2305.0,2305,38797,134514,16344,433.6866825,0.4336866825,3137.429348,3.137429348,3.57111603
2021,SC,South Carolina,5193266,26685,129509,156194,590,,0,21208,2580,2307.0,2307,20125,94584,14800,513.8384978,0.5138384978,2493.787147,2.493787147,3.007625644
2013,OK,Oklahoma,3853118,17187,126418,143605,198,1715.0,1715,11652,3023,2314.0,2314,33512,81624,11282,446.0543383,0.4460543383,3280.927291,3.280927291,3.726981629
2022,IN,Indiana,6833037,21273,103912,125185,467,,0,15531,2960,2315.0,2315,15165,75232,13515,311.325696,0.311325696,1520.729362,1.520729362,1.832055058
2015,MN,Minnesota,5482435,13319,121984,135303,133,1679.0,1679,7094,3771,2321.0,2321,19299,94704,7981,242.9394968,0.2429394968,2224.99674,2.22499674,2.467936236
2018,NV,Nevada,3027341,16715,73998,90713,202,,0,10322,3862,2329.0,2329,17741,44341,11916,552.1346951,0.5521346951,2444.323253,2.444323253,2.996457948
2018,WI,Wisconsin,5807406,17365,91238,108603,175,,0,11364,3493,2333.0,2333,14180,68380,8678,299.0147408,0.2990147408,1571.062881,1.571062881,1.870077622
2023,IN,Indiana,6862199,22794,105905,128699,386,,0,17297,2773,2338.0,2338,14979,74753,16173,332.1675749,0.3321675749,1543.309951,1.543309951,1.875477525
2018,AR,Arkansas,3009733,16904,89177,106081,222,,0,12748,1593,2341.0,2341,19520,62350,7307,561.6445047,0.5616445047,2962.953857,2.962953857,3.524598361
2020,IN,Indiana,6754953,24161,120453,144614,505,,0,17093,4215,2348.0,2348,18938,86080,15435,357.6782844,0.3576782844,1783.180431,1.783180431,2.140858715
2016,MN,Minnesota,5525050,13365,117723,131088,101,1732.0,1732,7185,3730,2349.0,2349,18582,90421,8720,241.8982634,0.2418982634,2130.713749,2.130713749,2.372612013
2013,VA,Virginia,8270345,16355,171558,187913,320,1476.0,1476,9111,4574,2350.0,2350,26717,136215,8626,197.754749,0.197754749,2074.375374,2.074375374,2.272130123
2019,WI,Wisconsin,5824581,17305,85796,103101,189,,0,11764,2994,2358.0,2358,12572,65687,7537,297.1029161,0.2971029161,1472.998659,1.472998659,1.770101575
